geneID	gene_name	CC7_fpkm	CC8_fpkm	CC1_fpkm	CC2_fpkm	CC3_fpkm	CC4_fpkm	CC5_fpkm	CC6_fpkm	IT2_fpkm	IT1_fpkm	IT3_fpkm	IT4_fpkm	IT5_fpkm	IT6_fpkm	IT7_fpkm	ACLF1_fpkm	ACLF2_fpkm	ACLF3_fpkm	ACLF4_fpkm	ACLF5_fpkm	ACLF6_fpkm	ACLF7_fpkm	ACLF8_fpkm	ACLF10_fpkm	ACLF11_fpkm	ACLF12_fpkm	ACLF14_fpkm	ACLF15_fpkm	DC1_fpkm	DC2_fpkm	DC3_fpkm	DC4_fpkm	DC5_fpkm	DC6_fpkm	DC7_fpkm	DC8_fpkm	DC9_fpkm	DC10_fpkm	DC11_fpkm	DC12_fpkm	CHB1_fpkm	CHB2_fpkm	CHB3_fpkm	CHB4_fpkm	CHB5_fpkm	CHB6_fpkm	CHB7_fpkm	CHB8_fpkm	CHB9_fpkm	CHB10_fpkm	CC7_count	CC8_count	CC1_count	CC2_count	CC3_count	CC4_count	CC5_count	CC6_count	IT2_count	IT1_count	IT3_count	IT4_count	IT5_count	IT6_count	IT7_count	ACLF1_count	ACLF2_count	ACLF3_count	ACLF4_count	ACLF5_count	ACLF6_count	ACLF7_count	ACLF8_count	ACLF10_count	ACLF11_count	ACLF12_count	ACLF14_count	ACLF15_count	DC1_count	DC2_count	DC3_count	DC4_count	DC5_count	DC6_count	DC7_count	DC8_count	DC9_count	DC10_count	DC11_count	DC12_count	CHB1_count	CHB2_count	CHB3_count	CHB4_count	CHB5_count	CHB6_count	CHB7_count	CHB8_count	CHB9_count	CHB10_count	CC_vs_CHB.log2FoldChange	CC_vs_CHB.pvalue	CC_vs_CHB.padj	CC_vs_CHB.regulated	DC_vs_CHB.log2FoldChange	DC_vs_CHB.pvalue	DC_vs_CHB.padj	DC_vs_CHB.regulated	ACLF_vs_CHB.log2FoldChange	ACLF_vs_CHB.pvalue	ACLF_vs_CHB.padj	ACLF_vs_CHB.regulated	DC_vs_CC.log2FoldChange	DC_vs_CC.pvalue	DC_vs_CC.padj	DC_vs_CC.regulated	ACLF_vs_CC.log2FoldChange	ACLF_vs_CC.pvalue	ACLF_vs_CC.padj	ACLF_vs_CC.regulated	ACLF_vs_DC.log2FoldChange	ACLF_vs_DC.pvalue	ACLF_vs_DC.padj	ACLF_vs_DC.regulated	chr	start	end	strand	gene_biotype	gene_description	KEGG	KEGG_pathway	GO	TF_Family
ENSG00000167780	SOAT2	0.2934	1.0273	0.3875	1.2473	0.2858	0.6916	0.9966	1.146	0.4987	1.4023	0.9807	0.674	0.7183	1.2823	1.3138	0.835	0.9586	0.7693	0.3666	0.7789	0.5732	1.2909	0.2989	0.5069	0.101	0.2257	0.6337	0.251	0.1028	0.4037	0	0.7579	0.3261	1.2011	0.4942	0.9005	0.4512	0.6497	0.2443	0.1139	1.0393	0.9514	0.6852	0.7156	0.5094	0.2604	0.026	0.5508	0.0905	0.8674	16	55	19	64	13	25	44	60	25	68	47	32	34	57	75	46	48	40	18	42	26	62	15	32	6	13	33	12	6	22	0	37	19	60	28	50	21	34	13	6	53	49	39	36	25	12	1	27	5	44	-0.00928	0.980035974	0.997187379	false	-0.76803	0.043654765	0.187881026	down	-0.23336	0.466150403	0.686429838	false	-0.76698	0.096188103	0.357724675	false	-0.22489	0.531793767	0.777084374	false	0.54044	0.172213877	0.764465798	false	12	53103486	53124535	+	protein_coding	sterol O-acyltransferase 2 [Source:HGNC Symbol%3BAcc:HGNC:11178]	K00637: SOAT; sterol O-acyltransferase [EC:2.3.1.26]	hsa00100: Steroid biosynthesis - Homo sapiens (human); hsa04979: Cholesterol metabolism - Homo sapiens (human)	GO:0000062: fatty-acyl-CoA binding; GO:0000062: fatty-acyl-CoA binding; GO:0004772: sterol O-acyltransferase activity; GO:0005515: protein binding; GO:0005783: endoplasmic reticulum; GO:0005789: endoplasmic reticulum membrane; GO:0005789: endoplasmic reticulum membrane; GO:0005789: endoplasmic reticulum membrane; GO:0005903: brush border; GO:0008203: cholesterol metabolic process; GO:0008203: cholesterol metabolic process; GO:0008374: O-acyltransferase activity; GO:0010742: macrophage derived foam cell differentiation; GO:0015485: cholesterol binding; GO:0015485: cholesterol binding; GO:0016021: integral component of membrane; GO:0016746: acyltransferase activity; GO:0030299: intestinal cholesterol absorption; GO:0033344: cholesterol efflux; GO:0033344: cholesterol efflux; GO:0034379: very-low-density lipoprotein particle assembly; GO:0034383: low-density lipoprotein particle clearance; GO:0034435: cholesterol esterification; GO:0034435: cholesterol esterification; GO:0034736: cholesterol O-acyltransferase activity; GO:0034736: cholesterol O-acyltransferase activity; GO:0034736: cholesterol O-acyltransferase activity; GO:0042632: cholesterol homeostasis	NA
ENSG00000167785	ZNF558	4.0897	3.4597	3.8755	5.123	4.7076	3.8957	3.6379	3.5234	3.7758	4.1599	3.8277	4.7192	3.1574	7.7174	5.5516	3.4868	3.7043	2.8255	2.5325	4.3385	4.1169	4.385	3.9338	3.5734	2.0201	3.0178	3.7956	2.9141	4.2965	3.8834	3.5729	3.3159	3.5969	3.9061	2.6962	3.6467	3.7453	5.6288	2.9037	4.1051	3.9209	4.636	3.2901	3.803	4.3068	4.3222	4.9054	4.3995	4.7558	3.2663	879	730	749	1036	844	555	633	727	746	795	723	883	589	1352	1249	757	731	579	490	922	736	830	778	889	473	685	779	549	988	834	695	638	826	769	602	798	687	1161	609	852	788	941	738	754	833	785	745	850	1036	653	-0.21954	0.100465365	0.732671031	false	-0.26108	0.027671579	0.145093164	down	-0.38148	0.001069067	0.015328627	down	-0.04769	0.687084668	0.881769148	false	-0.16315	0.122113368	0.377924858	false	-0.11955	0.260805295	0.825625627	false	19	8806170	8832314	-	protein_coding	zinc finger protein 558 [Source:HGNC Symbol%3BAcc:HGNC:26422]	K09228: KRAB; KRAB domain-containing zinc finger protein	hsa05168: Herpes simplex virus 1 infection - Homo sapiens (human)	GO:0000122: negative regulation of transcription by RNA polymerase II; GO:0000977: RNA polymerase II transcription regulatory region sequence-specific DNA binding; GO:0000981: DNA-binding transcription factor activity, RNA polymerase II-specific; GO:0001227: DNA-binding transcription repressor activity, RNA polymerase II-specific; GO:0005515: protein binding; GO:0005575: cellular_component; GO:0005634: nucleus; GO:0006357: regulation of transcription by RNA polymerase II; GO:0008150: biological_process; GO:0046872: metal ion binding	zf-C2H2
ENSG00000167792	NDUFV1	29.5482	31.4385	27.3021	33.9535	28.7729	43.8644	29.0056	33.4806	34.9821	32.0817	32.0578	21.5087	34.815	30.8199	37.3481	35.2355	31.8713	34.0119	23.6301	29.1089	25.8636	31.4955	29.563	27.6511	25.6611	26.2493	27.0393	31.6091	26.9925	28.6014	27.2335	26.7852	25.7135	26.0957	28.806	27.4199	27.0039	29.4743	26.0976	23.4769	31.2624	33.2545	29.4294	29.0335	28.4919	30.1021	26.6474	26.3989	22.2861	34.7974	3931	4106	3266	4250	3193	3868	3124	4276	4278	3795	3748	2491	4020	3342	5201	4735	3893	4314	2830	3829	2862	3690	3619	4258	3719	3688	3435	3686	3842	3802	3279	3190	3655	3180	3981	3714	3066	3763	3388	3016	3889	4178	4086	3563	3411	3384	2505	3157	3005	4306	-0.00656	0.940642125	0.991417735	false	-0.17769	0.00325486	0.039940099	down	-0.06716	0.309553581	0.550617908	false	-0.17897	0.037002916	0.215027794	down	-0.06372	0.505494221	0.758269239	false	0.10899	0.082611345	0.647186805	false	11	67605653	67612554	+	protein_coding	NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol%3BAcc:HGNC:7716]	K03942: NDUFV1; NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2]	hsa00190: Oxidative phosphorylation - Homo sapiens (human); hsa01100: Metabolic pathways - Homo sapiens (human); hsa04714: Thermogenesis - Homo sapiens (human); hsa04723: Retrograde endocannabinoid signaling - Homo sapiens (human); hsa04932: Non-alcoholic fatty liver disease - Homo sapiens (human); hsa05010: Alzheimer disease - Homo sapiens (human); hsa05012: Parkinson disease - Homo sapiens (human); hsa05014: Amyotrophic lateral sclerosis - Homo sapiens (human); hsa05016: Huntington disease - Homo sapiens (human); hsa05020: Prion disease - Homo sapiens (human); hsa05022: Pathways of neurodegeneration - multiple diseases - Homo sapiens (human); hsa05208: Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human); hsa05415: Diabetic cardiomyopathy - Homo sapiens (human)	GO:0005515: protein binding; GO:0005739: mitochondrion; GO:0005743: mitochondrial inner membrane; GO:0005743: mitochondrial inner membrane; GO:0005743: mitochondrial inner membrane; GO:0005747: mitochondrial respiratory chain complex I; GO:0005747: mitochondrial respiratory chain complex I; GO:0005747: mitochondrial respiratory chain complex I; GO:0005747: mitochondrial respiratory chain complex I; GO:0005747: mitochondrial respiratory chain complex I; GO:0005829: cytosol; GO:0006120: mitochondrial electron transport, NADH to ubiquinone; GO:0006120: mitochondrial electron transport, NADH to ubiquinone; GO:0006120: mitochondrial electron transport, NADH to ubiquinone; GO:0008137: NADH dehydrogenase (ubiquinone) activity; GO:0009060: aerobic respiration; GO:0010181: FMN binding; GO:0042775: mitochondrial ATP synthesis coupled electron transport; GO:0042776: proton motive force-driven mitochondrial ATP synthesis; GO:0046872: metal ion binding; GO:0051287: NAD binding; GO:0051539: 4 iron, 4 sulfur cluster binding	NA
ENSG00000167797	CDK2AP2	16.3608	24.9312	30.6114	28.1344	30.0865	22.979	18.1161	16.3561	19.5598	23.9266	20.1381	9.6457	16.4642	22.4747	29.0836	34.3512	14.518	20.241	19.0317	16.128	9.3708	18.2573	17.8416	16.2816	20.4106	18.0946	21.0768	15.1641	20.7646	16.3362	18.972	16.1729	21.3566	14.9839	26.08	21.0252	14.3612	17.794	14.6824	12.1466	17.4768	18.1019	8.515	18.226	21.6121	14.0144	8.313	12.2315	12.1857	18.0144	869	1300	1462	1406	1333	809	779	834	955	1130	940	446	759	973	1617	1843	708	1025	910	847	414	854	872	1001	1181	1015	1069	706	1180	867	912	769	1212	729	1439	1137	651	907	761	623	868	908	472	893	1033	629	312	584	656	890	0.39258	0.018328376	0.616172669	up	-0.02088	0.883236923	0.946778118	false	0.235	0.095324252	0.269828096	false	-0.41797	0.011606978	0.107691858	down	-0.15758	0.325544057	0.617260226	false	0.2534	0.075635568	0.631519955	false	11	67506497	67508649	-	protein_coding	cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol%3BAcc:HGNC:30833]	NA	NA	GO:0005515: protein binding; GO:0005634: nucleus; GO:0005634: nucleus; GO:0005737: cytoplasm; GO:0005737: cytoplasm; GO:0005874: microtubule; GO:0005874: microtubule; GO:0070507: regulation of microtubule cytoskeleton organization; GO:0070507: regulation of microtubule cytoskeleton organization; GO:2000035: regulation of stem cell division; GO:2000134: negative regulation of G1/S transition of mitotic cell cycle; GO:2000134: negative regulation of G1/S transition of mitotic cell cycle	NA
ENSG00000167807	ENSG00000167807	0	0.0371	0	0	0.109	0.0823	0.1348	0	0.0594	0.2045	0.0207	0	0	0	0.1738	0	0	0	0.0202	0	0	0	0.0198	0.0157	0	0.0172	0	0.0415	0	0.0182	0.0402	0	0.034	0.0596	0	0	0	0	0	0	0.0195	0.0193	0.0174	0	0.0808	0	0	0	0	0	0	2	0	0	5	3	6	0	3	10	1	0	0	0	10	0	0	0	1	0	0	0	1	1	0	1	0	2	0	1	2	0	2	3	0	0	0	0	0	0	1	1	1	0	4	0	0	0	0	0	0.37312	0.731507974	1	false	-1.19697	0.233181981	1	false	-2.32288	0.031181211	1	down	-1.56594	0.175860771	1	false	-2.68803	0.027455527	1	down	-1.12949	0.353461104	1	false	19	10305427	10316009	-	protein_coding	novel transcript	NA	NA	NA	NA
ENSG00000167842	MIS12	11.7516	6.856	5.2893	7.9598	8.5452	6.9755	6.9604	7.8138	7.1649	7.353	6.2477	8.3264	7.2693	9.5428	8.8801	4.6488	6.6357	4.7738	3.8922	6.1009	9.9737	5.715	6.3332	6.0021	3.6474	6.2592	6.3929	7.1292	6.0996	5.0008	5.5211	5.8777	4.3161	5.5209	6.4676	6.7527	7.2234	8.2181	6.3915	12.045	8.035	6.0816	6.1032	6.1609	8.5365	8.7062	7.1056	8.3047	7.9119	6.5629	976	559	395	622	592	384	468	623	547	543	456	602	524	646	772	390	506	378	291	501	689	418	484	577	330	549	507	519	542	415	415	437	383	420	558	571	512	655	518	966	624	477	529	472	638	611	417	620	666	507	-0.06834	0.610821307	0.91414752	false	-0.16433	0.220261092	0.472921168	false	-0.46211	2.12013E-05	0.001263344	down	-0.10352	0.568553624	0.822403124	false	-0.39837	0.004467666	0.059945982	down	-0.29879	0.042428599	0.545878994	down	17	5486285	5490814	+	protein_coding	MIS12 kinetochore complex component [Source:HGNC Symbol%3BAcc:HGNC:24967]	K11543: MIS12; kinetochore-associated protein MIS12	NA	GO:0000070: mitotic sister chromatid segregation; GO:0000444: MIS12/MIND type complex; GO:0000776: kinetochore; GO:0000776: kinetochore; GO:0000818: nuclear MIS12/MIND complex; GO:0005515: protein binding; GO:0005634: nucleus; GO:0005829: cytosol; GO:0007059: chromosome segregation; GO:0031617: NMS complex; GO:0034501: protein localization to kinetochore; GO:0051301: cell division; GO:0051315: attachment of mitotic spindle microtubules to kinetochore; GO:0051382: kinetochore assembly; GO:0051382: kinetochore assembly	NA
ENSG00000167850	CD300C	10.6503	10.5947	27.822	8.6952	7.3558	12.2297	11.461	2.6241	2.1707	16.1014	12.6016	1.8337	12.0123	16.8304	11.2707	19.285	11.9258	23.4405	36.2683	15.2617	4.1382	10.0828	18.5135	10.6449	37.8698	6.5184	26.6427	13.8862	24.9213	21.9668	27.4216	22.4568	27.4763	32.0771	19.0882	25.723	14.262	6.0818	11.3999	14.4388	13.3105	8.9799	1.3623	17.6565	7.151	3.3059	8.2245	6.0211	6.423	1.8234	427	417	1003	328	246	325	372	101	80	574	444	64	418	550	473	781	439	896	1309	605	138	356	683	494	1654	276	1020	488	1069	880	995	806	1177	1178	795	1050	488	234	446	559	499	340	57	653	258	112	233	217	261	68	0.36302	0.326873955	0.822275792	false	1.12864	0.000219996	0.008106782	up	1.32008	3.4186E-05	0.00168718	up	0.762	0.019840578	0.148575906	up	0.95567	0.005240014	0.065835357	up	0.18466	0.523760491	0.921127152	false	17	74541073	74546115	-	protein_coding	CD300c molecule [Source:HGNC Symbol%3BAcc:HGNC:19320]	K06719: CD300; CD300 antigen	NA	GO:0002376: immune system process; GO:0004888: transmembrane signaling receptor activity; GO:0005515: protein binding; GO:0005886: plasma membrane; GO:0005886: plasma membrane; GO:0005887: integral component of plasma membrane; GO:0006968: cellular defense response	NA
ENSG00000167851	CD300A	57.2783	59.0621	83.7965	82.4466	65.9168	91.9776	54.6192	32.6911	38.0452	78.9319	60.6134	24.8475	46.7632	65.5591	84.3921	56.4545	36.7104	58.2769	63.1269	32.865	30.1844	37.8258	42.5487	27.8427	50.7316	34.2341	59.2614	50.6391	61.6523	42.3946	57.7216	46.2504	48.5113	42.5434	63.5242	80.5171	64.1628	41.6482	35.8242	47.9047	48.8692	51.3679	18.9195	59.5457	40.5676	20.2021	35.8101	50.0365	29.9786	47.7808	4070	4120	5354	5512	3907	4332	3142	2230	2485	4987	3785	1537	2884	3797	6277	4052	2395	3948	4038	2309	1784	2367	2782	2290	3927	2569	4021	3154	4687	3010	3712	2942	3683	2769	4689	5825	3891	2840	2484	3287	3247	3447	1403	3903	2594	1213	1798	3196	2159	3158	0.41435	0.034208304	0.656963921	up	0.05117	0.739335554	0.874775108	false	0.07087	0.694148247	0.845575879	false	-0.36783	0.018360107	0.141145748	down	-0.34482	0.088173859	0.319298311	false	0.01547	0.922102961	0.99071555	false	17	74466399	74484794	+	protein_coding	CD300a molecule [Source:HGNC Symbol%3BAcc:HGNC:19319]	K06719: CD300; CD300 antigen	NA	GO:0001786: phosphatidylserine binding; GO:0002376: immune system process; GO:0004888: transmembrane signaling receptor activity; GO:0005515: protein binding; GO:0005886: plasma membrane; GO:0005886: plasma membrane; GO:0007155: cell adhesion; GO:0008429: phosphatidylethanolamine binding; GO:0016020: membrane; GO:0016021: integral component of membrane; GO:0030889: negative regulation of B cell proliferation; GO:0032516: positive regulation of phosphoprotein phosphatase activity; GO:0033007: negative regulation of mast cell activation involved in immune response; GO:0034125: negative regulation of MyD88-dependent toll-like receptor signaling pathway; GO:0038023: signaling receptor activity; GO:0043305: negative regulation of mast cell degranulation; GO:0043407: negative regulation of MAP kinase activity; GO:0048147: negative regulation of fibroblast proliferation; GO:0050856: regulation of T cell receptor signaling pathway; GO:0050859: negative regulation of B cell receptor signaling pathway; GO:0051134: negative regulation of NK T cell activation; GO:0060101: negative regulation of phagocytosis, engulfment; GO:0070062: extracellular exosome; GO:0070821: tertiary granule membrane; GO:0101003: ficolin-1-rich granule membrane; GO:1902564: negative regulation of neutrophil activation; GO:1902567: negative regulation of eosinophil activation; GO:1902569: negative regulation of activation of Janus kinase activity; GO:2000417: negative regulation of eosinophil migration	NA
ENSG00000167880	EVPL	0.0465	0.0263	0.0172	0.1042	0.0557	0.6386	0.0446	0.1398	0.1404	0.0697	0.0646	0.0356	0.1665	0.19	0.217	0.1584	0.1293	0.1029	0.0573	0.1201	0.2793	0.1114	0.0673	0.0981	0.0616	0.132	0.0487	0.0589	0.0724	0.1033	0.0114	0.098	0.1256	0.0845	0.0547	0.1369	0.0363	0.2098	0.0476	0.0214	0.0883	0.0765	0.1187	0.1007	0.0803	0.1344	0.0804	0.0517	0.0153	0.0721	9	5	3	19	9	82	7	26	25	12	11	6	28	30	44	31	23	19	10	23	45	19	12	22	13	27	9	10	15	20	2	17	26	15	11	27	6	39	9	4	16	14	24	18	14	22	11	9	3	13	0.3403	0.451860736	0.85973172	false	-0.08033	0.808637453	0.911681363	false	0.05387	0.824611701	0.91568803	false	-0.43373	0.440577577	0.742820465	false	0.69857	0.038336528	0.206168745	up	0.14676	0.671684333	0.950030011	false	17	76004502	76027306	-	protein_coding	envoplakin [Source:HGNC Symbol%3BAcc:HGNC:3503]	K10383: EVPL; envoplakin	NA	GO:0001533: cornified envelope; GO:0001533: cornified envelope; GO:0005198: structural molecule activity; GO:0005737: cytoplasm; GO:0005829: cytosol; GO:0005829: cytosol; GO:0005882: intermediate filament; GO:0008544: epidermis development; GO:0016020: membrane; GO:0018149: peptide cross-linking; GO:0019215: intermediate filament binding; GO:0030057: desmosome; GO:0030216: keratinocyte differentiation; GO:0031424: keratinization; GO:0042060: wound healing; GO:0045104: intermediate filament cytoskeleton organization; GO:0045111: intermediate filament cytoskeleton; GO:0045296: cadherin binding; GO:0070062: extracellular exosome	NA
ENSG00000167895	TMC8	101.472	127.7926	102.4306	122.9916	144.4999	188.9684	140.7128	126.2421	176.7028	168.4668	119.3586	90.8989	128.546	170.1096	177.5088	144.0991	131.1444	98.5707	62.7682	102.4886	119.991	140.013	124.7994	119.7211	63.0322	147.0829	119.0803	119.7756	103.8039	108.686	73.5321	78.9161	113.284	98.5262	105.3347	113.8978	152.9327	117.1488	89.7074	66.5344	129.2596	131.564	114.871	91.2723	92.4939	141.0852	107.556	105.5157	63.1393	149.0146	17114	21159	15534	19517	20329	21125	19213	20440	27395	25264	17691	13346	18817	23385	31338	24549	20308	15850	9530	17091	16833	20796	19368	23372	11581	26198	19178	17707	18731	18316	11224	11915	20414	15221	18455	19558	22013	18961	14764	10836	20385	20955	20219	14200	14038	20107	12818	15997	10793	23377	-0.01711	0.900528846	0.982667029	false	-0.29988	0.011152456	0.085492117	down	-0.15746	0.204831883	0.429601244	false	-0.29015	0.047746459	0.244464018	down	-0.14233	0.362672701	0.650708362	false	0.1428	0.296207173	0.845765431	false	17	78130770	78142968	+	protein_coding	transmembrane channel like 8 [Source:HGNC Symbol%3BAcc:HGNC:20474]	K21988: TMC; transmembrane channel-like protein	NA	GO:0001558: regulation of cell growth; GO:0005515: protein binding; GO:0005615: extracellular space; GO:0005737: cytoplasm; GO:0005783: endoplasmic reticulum; GO:0005789: endoplasmic reticulum membrane; GO:0005794: Golgi apparatus; GO:0005887: integral component of plasma membrane; GO:0008381: mechanosensitive ion channel activity; GO:0031333: negative regulation of protein-containing complex assembly; GO:0031965: nuclear membrane; GO:0032091: negative regulation of protein binding; GO:0034220: ion transmembrane transport; GO:0043120: tumor necrosis factor binding; GO:0055069: zinc ion homeostasis; GO:0070062: extracellular exosome; GO:0140311: protein sequestering activity; GO:1902041: regulation of extrinsic apoptotic signaling pathway via death domain receptors	NA
ENSG00000167900	TK1	7.3346	4.0084	2.1996	2.124	3.4826	2.5177	2.0868	2.4036	4.4154	2.6415	3.4463	1.3963	2.2313	1.7694	2.2044	4.0385	4.0167	2.7444	2.4717	4.2091	3.9879	7.4863	3.7168	9.1311	3.7446	5.5989	5.9765	5.1945	4.1787	4.1857	4.8261	3.4061	4.3001	3.4189	17.3538	4.29	3.259	3.8	4.1171	1.4935	3.1067	2.5743	2.5467	7.1024	4.5332	4.2424	5.3357	1.7419	1.9515	3.4554	356	191	96	97	141	81	82	112	197	114	147	59	94	70	112	198	179	127	108	202	161	320	166	513	198	287	277	221	217	203	212	148	223	152	875	212	135	177	195	70	141	118	129	318	198	174	183	76	96	156	-0.07385	0.776380201	0.955785258	false	0.5986	0.019277588	0.118858297	up	0.57039	0.007858418	0.055582154	up	0.28779	0.200701622	0.520235972	false	0.63203	0.014815517	0.120515814	up	-0.03025	0.911565455	0.989913898	false	17	78174091	78187233	-	protein_coding	thymidine kinase 1 [Source:HGNC Symbol%3BAcc:HGNC:11830]	K00857: tdk, TK; thymidine kinase [EC:2.7.1.21]	hsa00240: Pyrimidine metabolism - Homo sapiens (human); hsa00983: Drug metabolism - other enzymes - Homo sapiens (human); hsa01100: Metabolic pathways - Homo sapiens (human); hsa01232: Nucleotide metabolism - Homo sapiens (human)	GO:0004797: thymidine kinase activity; GO:0004797: thymidine kinase activity; GO:0005515: protein binding; GO:0005524: ATP binding; GO:0005829: cytosol; GO:0006139: nucleobase-containing compound metabolic process; GO:0008270: zinc ion binding; GO:0009157: deoxyribonucleoside monophosphate biosynthetic process; GO:0016310: phosphorylation; GO:0042802: identical protein binding; GO:0046104: thymidine metabolic process; GO:0046104: thymidine metabolic process; GO:0051289: protein homotetramerization; GO:0051289: protein homotetramerization; GO:0071897: DNA biosynthetic process	NA
ENSG00000167904	TMEM68	1.3015	1.0279	1.3517	1.8098	1.2028	1.6608	1.1048	1.075	0.9293	0.9801	0.9003	1.0208	0.8852	1.8077	1.7418	1.3111	0.7993	0.9261	0.6241	0.864	0.7996	0.944	0.8412	0.9312	0.8631	0.9446	1.2248	0.8896	1.0878	0.723	0.8742	0.9222	1.0786	1.0703	0.6237	1.0193	1.095	1.0515	0.9166	1.2528	0.932	1.281	0.9834	1.0877	1.4017	1.1127	1.0548	1.1162	1.0352	0.8629	227	176	212	297	175	192	156	180	149	152	138	155	134	257	318	231	128	154	98	149	116	145	135	188	164	174	204	136	203	126	138	144	201	171	113	181	163	176	156	211	152	211	179	175	220	164	130	175	183	140	0.12458	0.353589173	0.828707349	false	-0.26731	0.019944318	0.121024344	down	-0.26966	0.02034706	0.100608105	down	-0.39779	0.001988096	0.038799364	down	-0.3957	0.001777354	0.034393793	down	-0.00371	0.97372981	0.995719614	false	8	55696424	55773407	-	protein_coding	transmembrane protein 68 [Source:HGNC Symbol%3BAcc:HGNC:26510]	NA	NA	GO:0016021: integral component of membrane; GO:0016746: acyltransferase activity	NA
ENSG00000167912	TOX-DT	0.3765	0.5519	0.9907	0.859	0.6496	0.6651	0.4651	0.3922	0.6194	0.816	0.6479	0.3692	0.5396	0.5296	1.123	0.5455	0.3801	0.2505	0.3571	0.2787	0.3864	0.5214	0.3892	0.357	0.3204	0.2348	0.4328	0.241	0.4979	0.4688	0.5683	0.3591	0.4126	0.2908	0.4244	0.5051	0.452	0.4306	0.16	0.3709	0.275	0.4765	0.2288	0.896	0.5001	0.3804	0.3769	0.1737	0.1359	0.622	41	59	97	88	59	48	41	41	62	79	62	35	51	47	128	60	38	26	35	30	35	50	39	45	38	27	45	23	58	51	56	35	48	29	48	56	42	45	17	39	28	49	26	90	49	35	29	17	15	63	0.20919	0.421726862	0.849550383	false	-0.38785	0.070134977	0.248000876	false	-0.41034	0.053738584	0.188080562	false	-0.60049	0.003894407	0.057615713	down	-0.61948	0.001732992	0.03406854	down	-0.02442	0.884276885	0.984508924	false	8	59119040	59123478	+	lncRNA	TOX divergent transcript [Source:HGNC Symbol%3BAcc:HGNC:55935]	NA	NA	NA	NA
ENSG00000167914	GSDMA	0.1525	0.2071	1.0361	0.4501	0.1015	0.2811	0.1674	0.0882	0.0184	1.486	0.0771	0.1557	0.0195	0.1663	0.2589	0.3689	0.2583	0.0178	0.1129	0.1028	0.0204	1.4234	0.0184	0.2634	0.2954	0.2727	0.2484	0.1546	0.0792	0.1356	0.1497	0.0568	0.1902	0.1479	0.212	0.7986	0.1191	0.2118	0.0347	0.4912	0.2717	0.1794	0.0325	0.0918	0.2071	0.1002	0.0479	0.0754	0.0501	0.1639	9	12	55	25	5	11	8	5	1	78	4	8	1	8	16	22	14	1	6	6	1	74	1	18	19	17	14	8	5	8	8	3	12	8	13	48	6	12	2	28	15	10	2	5	11	5	2	4	3	9	0.5772	0.313843492	0.815417869	false	-0.34891	0.469104048	0.699374895	false	0.81347	0.126048486	0.31888397	false	-0.92011	0.054032096	0.260559628	false	0.24021	0.674254534	0.859274852	false	1.15754	0.017371655	0.401371486	up	17	39953263	39977768	+	protein_coding	gasdermin A [Source:HGNC Symbol%3BAcc:HGNC:13311]	K22141: GSDMA; gasdermin-A	NA	GO:0001786: phosphatidylserine binding; GO:0005515: protein binding; GO:0005546: phosphatidylinositol-4,5-bisphosphate binding; GO:0005829: cytosol; GO:0005886: plasma membrane; GO:0006915: apoptotic process; GO:0016021: integral component of membrane; GO:0042742: defense response to bacterium; GO:0048471: perinuclear region of cytoplasm; GO:0070269: pyroptosis; GO:0070273: phosphatidylinositol-4-phosphate binding	NA
